#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ISNT_WICKED;Is not wicked;N'est pas une méchante personne;Ist nicht ruchlos;;No es malvado;;;;;;;;;x
heir_text_traits_cynical;Never caring for the word of the [Religion.GetPriestTitle], many fear [GetFirstName]'s rule will come to an early end as [Religion.GetHighGodName] smites [GetHerHim]; lui succède. Ne se souciant pas des paroles des [Religion.GetPriestTitle]s, beaucoup craignent que [Religion.GetHighGodName] n'écourte son règne en guise de châtiment;[GetFirstName] hatte nie viel für die Predigten der Geistlichen übrig, sodass viele befürchten, dass [Religion.GetHighGodName] [GetFirstName] vorzeitig niederstrecken wird.;;Jamás le han preocupado las palabras del [Religion.GetPriestTitle], muchos temen que el reinado de [GetFirstName] tenga un fin temprano cuando [Religion.GetHighGodName] [GetHerHim] aniquile;;;;;;;;;x
heir_text_traits_gregarious;Well-spoken and outgoing, we expect [GetFirstName] to have no problem charming the court to [GetHerHis] side; lui succède. Éloquent[GetNoneE] et extraverti[GetNoneE], [GetSheHe] n'aura pas de difficulté à charmer la Cour;Wortgewandtheit und Aufgeschlossenheit sind die Stärken von [GetFirstName], und [GetSheHe] wird den Hof im Nu für sich gewinnen.;;Elocuente y sociable, esperamos que [GetFirstName] no tenga ningún problema para cautiva a la corte y ponerla de [GetHerHis] parte;;;;;;;;;x
heir_text_traits_zealous;Spending long hours in prayer as to not upset [Religion.GetHighGodName], we are confident that [GetFirstName]'s reign will be a blessing to the realm; lui succède. Passant des heures à prier afin de ne pas contrarier [Religion.GetHighGodName], son règne sera une bénédiction pour le pays;[GetFirstName] betet täglich stundenlang zu [Religion.GetHighGodName] und bittet um Gnade. [GetSheHeCap] wird mit Sicherheit ein Segen für das Reich sein.;;Al pasar largas horas rezando para no disgustar a [Religion.GetHighGodName], estamos convencidos que el reinado de [GetFirstName] será una bendición para el reino;;;;;;;;;x
heir_text_traits_ambitious;Being an ambitious [GetManWoman], we expect the realm to grow and prosper under [GetHerHis] rule; lui succède. Étant un[GetNoneE] [GetManWoman] plein[GetNoneE] d'ambitions, nous nous attendons à ce que le pays grandisse et prospère sous son règne;[GetFirstName] ist ehrgeizig und sollte dem Reich Wachstum und Wohlstand bringen.;;[GetManWoman] ambicioso/a, esperamos que el reino crezca y prospere bajo [GetHerHis] reinado;;;;;;;;;x
heir_text_traits_diligent;Energetic and collected, [GetFirstName] will surely improve the realm under [GetHerHis] rule; lui succède. Énergique et serein[GetNoneE], [GetSheHe] améliorera sans doute le pays durant son règne;[GetFirstName] ist energetisch, gefasst und wird das Reich sicherlich verbessern.;;Enérgico/a y sereno/a, [GetFirstName] seguramente mejore el reino bajo [GetHerHis] reinado;;;;;;;;;x
heir_text_traits_deceitful;Devious and deceptive, [GetFirstName]'s feud with truth itself may also be [GetHerHis] undoing; lui succède. Sa fourberie pourrait bien [GetHerHim] mener à sa perte;[GetFirstName] ist verschlagen und falsch. [GetSheHeCap] nimmt es mit der Wahrheit nicht so genau, was [GetHerHim] letztlich in den Untergang treiben könnte.;;Taimado/a y engañoso/a, la enemistad de [GetFirstName] la misma verdad puede ser su [GetHerHis] perdición;;;;;;;;;x
heir_text_traits_shy;A silent [GetManWoman], we do not expect [GetHerHim] to do well in diplomatic matters; lui succède. Un[GetNoneE] [GetManWoman] taciturne dont nous doutons des aptitudes en matière diplomatique;[GetFirstName] ist schweigsam, und wir gehen davon aus, dass [GetSheHe] sich in diplomatischen Angelegenheiten schwertun wird.;;[GetManWoman] silencioso/a, no esperamos que se [GetHerHim] den bien los asuntos diplomáticos;;;;;;;;;x
heir_text_traits_humble;A pious and humble [GetManWoman], we fear that [GetFirstName] may have been better suited for a temple rather than the [PrimaryTitle.GetRulerTitle]'s throne; lui succède. Un[GetNoneE] [GetManWoman] dévot[GetNoneE] et humble qui est peut-être plus fait[GetNoneE] pour un temple que le trône;Da [GetFirstName] fromm und bescheiden ist, wäre [GetSheHe] in einem Tempel leider besser aufgehoben als auf dem [PrimaryTitle.GetRulerTitle]-Thron.;;[GetManWoman] piadoso/a y humilde, tenemos que [GetFirstName] puede ser más adecuado para el templo que para el trono de [PrimaryTitle.GetRulerTitle];;;;;;;;;x
heir_text_traits_arbitrary;A corrupt and unjust [GetManWoman], we do not expect [GetHerHis] vassals to sit idly by if the realm starts crumbling; lui succède. Un[GetNoneE] [GetManWoman] corrompu[GetNoneE] et injuste, ses vassaux ne resteront pas les bras croisés si le pays devait s'effondrer;[GetFirstName] ist korrupt und ungerecht. Wenn das Reich zu zerfallen droht, werden die Vasallen wohl kaum untätig zusehen.;;[GetManWoman] corrupto/a e injusto/a, no esperamos que [GetHerHis]s vasallos se queden sentados si el reino empieza a venirse abajo;;;;;;;;;x
heir_text_traits_temperate;A modest and temperate [GetManWoman], [GetFirstName]'s passive nature may also be [GetHerHis] undoing; lui succède. Un[GetNoneE] [GetManWoman] tempéré[GetNoneE] et modeste, dont la nature passive pourrait tout aussi bien [GetHerHim] conduire à sa perte;[GetFirstName] ist bescheiden und gemäßigt. Doch zu große Passivität kann sich nachteilig auf ein Reich auswirken.;;[GetManWoman] modesto/a y comedido/a, la naturaleza pasiva de [GetFirstName]puede que también sea su [GetHerHis] perdición;;;;;;;;;x
heir_text_traits_chaste;Loyal to [GetHerHis] spouse and family, [GetFirstName]'s dynasty, [GetOnlyDynastyName], is likely to view [GetHerHim] with fond eyes; lui succède. Fidèle à s[GetHerHisOpp] [GetHusbandWifeOpp] et à sa famille, la dynastie [GetOnlyDynastyName] [GetHerHim] regarde avec des yeux tendres;[GetFirstName] ist Ehepartner und Familie treu ergeben. Die [GetOnlyDynastyName]-Dynastie wird ihn [GetHerHim] wohlwollend akzeptieren.;;Leal a [GetHerHis] consorte y familia, es muy probable que [GetOnlyDynastyName] de [GetFirstName] [GetHerHim] vean con afecto;;;;;;;;;x
heir_text_traits_lustful;[GetHerHis] eyes always set upon the next target, the vassals of the realm do well in locking up their [GetHusbandWifeOpp]s; lui succède. Toujours à l'affût d'une nouvelle conquête, les vassaux feraient mieux d'enfermer leurs [GetHusbandWifeOpp]s;Die Augen von [GetFirstName] sind stets auf das nächste Ziel gerichtet. Die Vasallen im Reich tun gut daran, ihre Ehepartner wegzusperren.;;Siempre tiene los ojos fijado en [GetHerHis] próximo objetivo. Los vasallos del reino harán bien en encerrar bajo llave a sus [GetHusbandWifeOpp]s;;;;;;;;;x
heir_text_traits_content;Content with [GetHerHis] lot, [GetFirstName]'s vassals may ridicule [GetHerHim] for [GetHerHis] passive nature; lui succède. Se contentant de ce qu'[GetSheHe] a, ses vassaux pourraient se moquer de sa nature passive;[GetFirstName] ist mit dem Schicksal zufrieden, selbst wenn die Vasallen diese Passivität lächerlich finden mögen.;;Contento con [GetHerHis] parte, los vasallos de [GetFirstName] puede que [GetHerHim] ridiculicen por [GetHerHis] naturaleza pasiva;;;;;;;;;x
heir_text_traits_patient;Being a [GetManWoman] willing to wait for a plan to come together, we expect great change to come to the realm - albeit slowly; lui succède. Attendant patiemment un plan d'action, le pays changera beaucoup - mais lentement;[GetFirstName] übt sich stets in Geduld. Wir erwarten große Veränderungen im Reich, auch wenn diese sicherlich noch eine Weile auf sich warten lassen.;;[GetManWoman] deseoso de esperar a que los planes cuajen, esperamos que lleguen grandes cambios al reino... solo que lentamente;;;;;;;;;x
heir_text_traits_brave;Courageous and willing to rush to action, we hope that [GetFirstName]'s bravery will not see the realm fall into reckless ruin; lui succède. Brave et prêt[GetNoneE] à l'action, nous espérons qu'[GetSheHe] ne mènera pas le pays à sa ruine;[GetFirstName] ist mutig und voller Tatendrang. Wir hoffen, [GetSheHe] wird das Reich nicht unbesonnen in den Ruin stürzen.;;Valiente y deseando saltar a la acción, esperamos que la bravura de [GetFirstName] no sea imprudencia que lleve al reino a la ruina;;;;;;;;;x
heir_text_traits_just;Fair and just in all things, we hope that [GetSheHe] will handle any conflicts with grace; lui succède. Juste en toute chose, nous espérons qu'[GetSheHe] gérera les conflits avec grâce;[GetSheHeCap] ist ein Symbol der Gerechtigkeit und wir hoffen, [GetSheHe] wird alle Konflikte anmutig meistern.;;Justo e imparcial en todo, esperamos que [GetSheHe] maneja cualquier conflicto con gracia;;;;;;;;;x
heir_text_traits_gluttonous;A large [GetManWoman], we hope that [GetSheHe] puts the realm before [GetHerHis] own hunger; lui succède. Un[GetNoneE] [GetManWoman] enrobé[GetNoneE], dont nous espérons qu'[GetSheHe] fera passer le pays avant sa faim;Da [GetFirstName] sehr gut gebaut ist, hoffen wir, dass [GetSheHe] das Reich über den eigenen Appetit stellt.;;[GetManWoman] de gran tamaño, esperamos que [GetSheHe] ponga el reino por delante de [GetHerHis] apetito;;;;;;;;;x
heir_text_traits_envious;Being an envious and distrustful [GetManWoman], the vassals of the realm will have a hard time gaining [GetHerHis] trust; lui succède. Enviant les autres et étant méfiant[GetNoneE], les vassaux auront du mal à gagner sa confiance;[GetSheHeCap] ist von Neid und Argwohn zerfressen. Die Vasallen des Reichs werden es schwer haben, das Vertrauen von [GetFirstName] zu erlangen.;;[GetManWoman] envidioso/a y desconfiado/a, a los vasallos del reino les costará mucho ganarse [GetHerHis] confianza;;;;;;;;;x
heir_text_traits_craven;A craven coward, it is unlikely that [GetHerHis] subjects will respect [GetHerHim]; lui succède. Sa lâcheté ne sera pas appréciée par ses sujets;So hundsfeige wie [GetSheHe] ist, werden die Untertanen [GetHerHim] wohl kaum respektieren.;;Un/a vil cobarde, es improbable que [GetHerHis] súbditos [GetHerHim] respeten.;;;;;;;;;x
heir_text_traits_greedy;A greedy [GetManWoman], the poor peasantry of the realm is likely to disapprove; lui succède. Un[GetNoneE] [GetManWoman] avide que n'appréciera pas la paysannerie;Vor allem beim armen Landvolk wird diese gierige Person kaum Erfolg haben.;;[GetManWoman] codicioso/a, a quien no apreciarán los campesinos pobres del reino;;;;;;;;;x
heir_text_traits_cruel;A mean-spirited [GetManWoman], we expect [GetFirstName]'s court to live in fear of [GetHerHim]; lui succède. Un[GetNoneE] [GetManWoman] mesquin[GetNoneE] qui instille la peur chez ses sujets;[GetFirstName] ist niederträchtig und der Hof wird [GetHerHim] sicherlich fürchten.;;[GetManWoman] mezquino/a, esperamos que la corte de [GetFirstName] viva temiéndo[GetHerHim];;;;;;;;;x
heir_text_traits_trusting;Trusting and complacent, [GetFirstName]'s council may have more power over [GetHerHim] than what is right; lui succède. Sa nature confiante pourrait octroyer un pouvoir trop grand au Conseil;Da [GetFirstName] äußerst treuherzig und selbstzufrieden ist, wird der Rat wohl mehr Macht über [GetHerHim] haben, als angebracht wäre.;;Confiado/a y complaciente, puede que el consejo de [GetFirstName] tenga más poder sobre [GetSheHe] de lo que debería;;;;;;;;;x
heir_text_traits_honest;Unable to tell a lie, we fear that there may be those who despise [GetHerHis] honesty; lui succède. Incapable de mentir, nous craignons que certains méprisent son honnêteté;Da [GetSheHe] einfach nicht lügen kann, wird [GetSheHe] wohl bei all jenen in Ungnade fallen, die Aufrichtigkeit verabscheuen.;;Incapaz de mentir, tenemos que habrá quienes desprecien [GetHerHis] sinceridad;;;;;;;;;x
heir_text_traits_slothful;Being an idle [GetManWoman], we fear that nothing will come of [GetFirstName]'s reign; lui succède. Étant un[GetNoneE] [GetManWoman] fainéant[GetNoneE], nous craignons que rien ne ressorte de son règne;Aufgrund der Untätigkeit von [GetFirstName] fürchten wir, dass im Reich nichts vorangehen wird.;;[GetManWoman] holgazán/a, tenemos que nada saldrá del reinado de [GetFirstName];;;;;;;;;x
heir_text_traits_charitable;A generous [GetManWoman], we hope that not all the wealth of the realm end up in the pockets of the [Religion.GetPriestTitle]s; lui succède. Enclin[GetNoneE] à la charité, nous espérons que toute la richesse du pays n'ira pas dans les poches des [Religion.GetPriestTitle]s;Da [GetSheHe] sehr freigiebig ist, hoffen wir, dass nicht das gesamte Reichsvermögen in die Taschen des Klerus wandern wird.;;[GetManWoman] generoso/a, esperamos que no toda la riqueza del reino termine en los bolsillos de los [Religion.GetPriestTitle]s;;;;;;;;;x
heir_text_traits_wroth;Prone to rage, [GetFirstName]'s enemies and vassals alike are likely to live in fear of [GetHerHim]; lui succède. Enclin[GetNoneE] à des accès de colère, [GetSheHe] instille la peur chez ses ennemis, tout comme chez ses vassaux;Die häufigen Wutausbrüche von [GetFirstName] werden Feinde wie Vasallen wohl in Furcht leben lassen.;;Con propensión a la ira, tanto enemigos como vasallos de [GetFirstName] [GetHerHim] temerán por igual;;;;;;;;;x
heir_text_traits_paranoid;A suspicious [GetManWoman], [GetFirstName]'s paranoia might not sit well with [GetHerHis] subjects; lui succède. Un[GetNoneE] [GetManWoman] très méfiant[GetNoneE], ce qui risque de poser problème à ses sujets;[GetFirstName] ist überaus misstrauisch und neigt zu Paranoia, was bei den Untertanen kaum gut ankommen sollte.;;[GetManWoman] suspicaz, puede que la paranoia de [GetFirstName] no encaje bien con [GetHerHis] súbditos;;;;;;;;;x
heir_text_traits_erudite;A bookish and scholarly [GetManWoman], we fear the [Religion.GetPriestTitle]s will thrive while the Burghers suffer;, un[GetNoneE] érudit[GetNoneE], lui succède. Nous craignons que les [Religion.GetPriestTitle]s se portent bien et que les bourgeois ne souffrent de son règne.;[GetFirstName] liest und lernt gerne. Wir fürchten, die [Religion.GetPriestTitle]-Gemeinde wird davon profitieren, während das Bürgertum darunter leiden wird.;;[GetManWoman] erudito/a y aficionado/a a los libros, tememos que los [Religion.GetPriestTitle]s prosperen mientras los burgueses sufren;;;;;;;;;x
heir_text_traits_stubborn;A bullheaded [GetManWoman], [GetFirstName]'s subjects may have a hard time getting a word in after [GetSheHe] makes up [GetHerHis] mind; lui succède. Un[GetNoneE] [GetManWoman] dont les sujets auront du mal à placer un mot après qu'[GetSheHe] ait pris une décision;Die Dickköpfigkeit von [GetFirstName] wird es Untertanen erschweren, [GetHerHim] von einmal gefassten Entschlüssen abzubringen.;; [GetManWoman] obstinado/a, puede que a los súbditos de [GetFirstName] les cueste conseguir añadir algo después de que [GetSheHe] haya tomado [GetHerHis] decisión;;;;;;;;;x
heir_text_three_skills;Having mastered many skills, [GetSheHe] is sure to be admired by [GetHerHis] subjects; lui succède. Maîtrisant plusieurs domaines de compétence, [GetSheHe] sera sans doute admiré[GetNoneE] par ses sujets;Da [GetSheHe] viele Fertigkeiten gemeistert hat, werden die Untertanen [GetHerHim] sicherlich verehren.;;Dominando tantas habilidades, seguro que [GetSheHe] será admirado/a por [GetHerHis] súbditos;;;;;;;;;x
heir_text_five_skills;Blessed with awesome knowledge of all things between heaven and earth, [GetFirstName]'s rule is sure to be legendary; lui succède. Doté[GetNoneE] d'une connaissance impressionnante de toute chose entre ciel et terre, son règne deviendra probablement légendaire;[GetFirstName] ist mit beeindruckendem Wissen über alles Mögliche zwischen Himmel und Erde gesegnet und wird sicherlich zu einer Legende.;;Bendecido/a con un conocimiento asombroso de todas las cosas del mundo, seguro que el reinado de [GetFirstName] será legendario;;;;;;;;;x
heir_text_traits_varangian;Having served in distant Miklagard, [GetFirstName]'s adventurous spirit is likely to inspire [GetHerHis] subjects; lui succède. Esprit aventureux ayant servi dans la lointaine Miklagård, [GetSheHe] inspirera facilement ses sujets;[GetFirstName] diente schon im fernen Miklagard und kann dank dieser Abenteuerlust sicher die Untertanen anspornen.;;Habiendo servido en la lejana Miklagard, es muy probable que el espíritu aventurero de [GetFirstName] inspire a [GetHerHis] súbditos;;;;;;;;;x
heir_text_traits_stubborn_kind;Convinced that everyone should be shown kindness regardless of worth, we fear that [GetFirstName]'s enemies may use this to their advantage; lui succède. Convaincu[GetNoneE] que tout le monde devrait faire preuve de gentillesse, nous craignons que ses ennemis n'en profitent;[GetFirstName] ist davon überzeugt, dass alle Menschen unabhängig ihrer Herkunft gleichermaßen gütig behandelt werden sollten. Feinde könnten dies jedoch zu ihrem Vorteil nutzen.;;Convencido que se deber mostrar amabilidad a todos a pesar de su valía, tememos que los enemigos de [GetFirstName] empleen esto en su beneficio;;;;;;;;;x
heir_text_traits_strong_brave;Towering over [GetHerHis] enemies on the battlefield, [GetFirstName] will have no problem inspiring [GetHerHis] troops; lui succède. Surpassant ses ennemis sur le champ de bataille, [GetSheHe] n'aura pas de mal à inspirer ses hommes;[GetFirstName] gibt auf dem Schlachtfeld eine imposante Figur ab und wird keine Probleme dabei haben, die Truppen zu motivieren.;;Al imponerse sobre [GetHerHis] enemigos en el campo de batalla, a [GetFirstName] no le costará nada inspirar a sus [GetHerHis] tropas;;;;;;;;;x
heir_text_traits_temperate_lustful;Ever willing to entertain [GetHerHis] spouse, we expect the royal family to grow and prosper; lui succède. Toujours disposé[GetNoneE] à divertir s[GetHerHisOpp] [GetHusbandWifeOpp], nous nous attendons à ce que la famille s'agrandisse;Da [GetSheHe] der Erfüllung der ehelichen Pflichten stets und gerne nachkommt, rechnen wir mit einer stetig wachsenden Königsfamilie.;;Siempre deseoso/a de entretener a [GetHerHis] consorte, esperamos que la familia real aumente y prospere;;;;;;;;;x
heir_text_traits_charitable_just;An equitable [GetManWoman], we expect [GetHerHim] to ascertain that everyone gets their fair share; lui succède. Un[GetNoneE] [GetManWoman] équitable qui s'assurera que chacun est sa part;[GetSheHeCap] gilt als äußerst gerecht und wir gehen davon aus, dass niemand zu kurz kommen wird.;;[GetManWoman] equitativo/a, esperamos de [GetSheHe] que se asegure de que todos reciben lo que es justo;;;;;;;;;x
heir_text_traits_diligent_greedy;An industrious [GetManWoman], the realm will either be brought to riches or ruin under [GetHerHim]; lui succède. Un[GetNoneE] [GetManWoman] assidu[GetNoneE] et avide, dont on ignore si le règne enrichira ou malmènera le pays;[GetFirstName] ist arbeitsam und wird das Reich zur Blüte bringen oder in den Ruin stürzen.;;[GetManWoman] trabajador/a, [GetHerHim] tocará llevar el reino a la riqueza... o a la ruina;;;;;;;;;x
heir_text_traits_craven_honest;Ever willing to admit [GetHerHis] weaknesses of which there are many, it is with great doubt if the realm will confide in their new [PrimaryTitle.GetRulerTitle]; lui succède. Toujours enclin[GetNoneE] à admettre ses défauts qui sont nombreux, c'est avec un grand doute que le pays se fie à [GetHerselfHimself];[GetSheHeCap] hat viele Schwächen und gesteht diese auch offen ein. Ob [GetSheHe] auf dem [PrimaryTitle.GetRulerTitle]-Posten das Vertrauen des Reichs erlangen kann, ist mehr als zweifelhaft.;;Siempre dispuesto a admitir [GetHerHis]s numerosas debilidades, dudamos mucho que el reino llegue a confiar en su nuevo [PrimaryTitle.GetRulerTitle];;;;;;;;;x
heir_text_traits_shy_trusting;A naive [GetManWoman], [GetHerHis] reluctant nature may stop [GetHerHim] from taking charge; lui succède. Sa nature peu enthousiaste et sa naïveté pourrait l'empêcher de prendre les rênes;Naivität und ein zurückhaltendes Wesen könnten verhindern, dass [GetSheHe] die Zügel in der Hand behalten wird.;;[GetManWoman] ingenuo/a , [GetHerHis] naturaleza reacia puede impedir[GetHerHim] que tome el mando;;;;;;;;;x
heir_text_traits_gregarious_honest;Never afraid to speak [GetHerHis] mind, [GetSheHe] will surely charm the realm with [GetHerHis] astute honesty; lui succède. N'ayant pas peur de dire ce qu'[GetSheHe] pense, [GetSheHe] charmera sûrement ses sujets avec son honnêteté;[GetSheHeCap] hält mit Meinungen nie hinter dem Berg und wird das Reich zweifelsohne mit scharfsinniger Ehrlichkeit für sich gewinnen.;;Nunca teme dar [GetHerHis] opinión, así que [GetSheHe] seguramente encandilará al reino con [GetHerHis] sinceridad astuta;;;;;;;;;x
heir_text_traits_cynical_arbitrary;Lacking a moral compass, [GetHerHis] subjects will have to learn whether they should fear or respect [GetHerHim]; lui succède. Manquant de boussole morale, ses sujets apprendront s'ils doivent [GetHerHim] craindre ou [GetHerHim] respecter;Da [GetSheHe] über keinerlei moralischen Kompass verfügt, wird das Volk erst herausfinden müssen, ob es [GetHerHim] fürchten oder respektieren soll.;;Al no tener brújula moral alguna, [GetHerHis] súbditos tendrán que aprender si temer[GetHerHim] o respetar[GetHerHim];;;;;;;;;x
heir_text_traits_cruel_wroth;A true sadist, we fear for what the realm will turn into under [GetHerHis] rule; lui succède. Étant un[GetNoneE] véritable sadique, nous avons peur de ce que deviendra le pays sous son règne;Aufgrund der sadistischen Züge von [GetFirstName] befürchten wir das Schlimmste für das Reich.;;Todo un/a sádico/a, tememos en qué se convertirá el reino bajo [GetHerHis] reinado;;;;;;;;;x
heir_text_traits_wroth_zealous;Blinded by religious fervor, heathens and heretics alike will come to fear [GetHerHis] righteous fury; lui succède. Aveuglé[GetNoneE] par sa ferveur religieuse, les hérétiques et les infidèles craindront sa fureur vertueuse;Geblendet von religiöser Leidenschaft, wird [GetSheHe] Heiden und Ketzern mit rechtschaffenem Zorn das Fürchten lehren.;;Cegado/a por el fervor religioso, infieles y herejes aprenderán a temer [GetHerHis] justa ira;;;;;;;;;x
heir_text_traits_paranoid_deceitful;A devious and distrustful character, we expect [GetHerHim] to have daggers with each of our names on; lui succède. Retors et méfiant[GetNoneE], nous nous attendons à être des cibles pour [GetHerselfHimself];Da [GetSheHe] verschlagen und argwöhnisch ist, hält [GetSheHe] sicher schon eine Sammlung von Dolchen mit unseren Namen darauf bereit.;;Personaje artero y desconfiado, [GetHerHim] imaginamos llevando dagas con nuestros nombres escritos en ellas;;;;;;;;;x
# NEW TEXT;;;;;;;;;;;;;;
SET_PACIFIED_EFFECT;Prevents $CHAR|Y$ from declaring war on others of the same realm until $DATE|Y$.;Empêche $CHAR|Y$ de déclarer la guerre à d'autres des mêmes États jusqu'en $DATE|Y$.;Hindert $CHAR|Y$ bis zum $DATE|Y$ daran, anderen im selben Reich den Krieg zu erklären.;;Impide a $CHAR|Y$ declara la guerra a otros del mismo reino hasta $DATE|Y$.;;;;;;;;;x
NOT_PACIFIED_BY_LIEGE;Not pacified by liege (expires $DATE|Y$);N'est pas contraint de garder la paix par son suzerain (expire le $DATE|Y$);Nicht durch Lehnsherr befriedet (endet am $DATE|Y$);;No pacificado por su señor (expira $DATE|Y$);;;;;;;;;x
LIEGE_IS_IN_THE_PROCESS_OF_ENFORCING_REALM_PEACE;Liege is in the process of enforcing realm peace;Le suzerain ordonne de garder la paix;Lehnsherr ist dabei, den Reichsfrieden durchzusetzen;;Señor está en proceso de imponer la paz en el reino;;;;;;;;;x
LIEGE_IS_NOT_IN_THE_PROCESS_OF_ENFORCING_REALM_PEACE;Liege is not in the process of enforcing realm peace;Le suzerain n'a pas demandé à ses vassaux de garder la paix;Lehnsherr ist nicht dabei, den Reichsfrieden durchzusetzen;;El señor no está en proceso de imponer la paz en el reino;;;;;;;;;x
NOT_ALLOWED_TO_PLAY_WITHOUT_DLC;Not allowed to play this character without the §Y$DLC$§! DLC!;Le DLC §Y$DLC$§! est requis pour jouer ce personnage.;Diese Person kann nur mit dem DLC §Y$DLC$§! gespielt werden!;;No se permite jugar con este personaje sin el DLC! §Y$DLC$§!;;;;;;;;;x
prosperity_5_year;See the Realm Prosper;Voir ses États prospérer;Wohlstand im Reich;;Ver prosperar el reino;;;;;;;;;x
desc_prosperity_5_year;The See the Realm Prosper ambition will conclude when this modifier expires.;L'ambition 'Voir ses États prospérer' s'achèvera lorsque ce modificateur expirera.;"Die Ambition ""Wohlstand im Reich"" endet, wenn dieser Modifikator abläuft.";;La ambición Ver prosperar el reino concluirá cuando este modificador expire.;;;;;;;;;x
RETURNING_FAVOR_TO_ABSTAINER;$WHO1|Y$ is returning a favor to $WHO2|Y$, but is voting their conscience as $WHO2|Y$ is abstaining.;$WHO1|Y$ doit une faveur à $WHO2|Y$, mais vote selon sa conscience puisque $WHO2|Y$ s'abstient.;$WHO1|Y$ erwidert $WHO2|Y$ einen Gefallen, stimmt aber nach eigenem Gutdünken ab, während $WHO2|Y$ sich der Stimme enthält.;;$WHO1|Y$ devuelve un favor a $WHO2|Y$, pero vota según su conciencia, ya que $WHO2|Y$ se abstiene.;;;;;;;;;x
EMPTY_VOTER_SEAT_EXPLANATION;Empty seats are considered to be voting no.;Les votes ne pouvant être exercés sont réputés négatifs.;Ein freier Sitz wird als Nein-Stimme gewertet.;;Se considera que un escaño vacío vota en contra.;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE;$WHO|Y$ has assigned the honorary title $TITLE|Y$;$WHO|Y$ a attribué la dignité de '$TITLE|Y$';$WHO|Y$ hat den Ehrentitel $TITLE|Y$ verliehen;;$WHO|Y$ ha concedido el título honorario $TITLE|Y$;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE_NOT;$WHO|Y$ has not assigned the honorary title $TITLE|Y$;$WHO|Y$ n'a pas attribué la dignité de '$TITLE|Y$';$WHO|Y$ hat den Ehrentitel $TITLE|Y$ nicht verliehen;;$WHO|Y$ no ha concedido el título honorario $TITLE|Y$;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE_COUNT;$WHO|Y$ has assigned at least $COUNT|Y$ of the honorary title $TITLE|Y$;$WHO|Y$ a attribué au moins $COUNT|Y$ dignité de '$TITLE|Y$';$WHO|Y$ hat mindestens $COUNT|Y$ des Ehrentitels $TITLE|Y$ verliehen;;$WHO|Y$ ha concedido al menos $COUNT|Y$ títulos honorarios $TITLE|Y$;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE_COUNT_NOT;$WHO|Y$ has assigned less than $COUNT|Y$ of the honorary title $TITLE|Y$;$WHO|Y$ a attribué moins de $COUNT|Y$ dignité de '$TITLE|Y$';$WHO|Y$ hat weniger als $COUNT|Y$ des Ehrentitels $TITLE|Y$ verliehen;;$WHO|Y$ ha concedido menos de $COUNT|Y$ títulos honorarios $TITLE|Y$;;;;;;;;;x
INFAMY_DECAY_MONTHS;At this rate it will take $MONTHS|Y$ months to decay to §Y0%§!;À ce rythme, cela prendra $MONTHS|Y$ mois pour revenir à §Y0%§!.;Bei aktueller Geschwindigkeit dauert es $MONTHS|Y$ Monate, bis der Infamiewert 0 erreicht.;;A este ritmo tardará $MONTHS|Y$ meses en decaer hasta 0.;;;;;;;;;x
HAS_A_MINOR_TITLE;Holds a minor title;Possède une dignité;Hält einen niedrigen Titel;;Tiene un título menor;;;;;;;;;x
HAS_NO_MINOR_TITLE;Does not hold a minor title;Ne possède pas de dignité;Hält keinen niedrigen Titel;;No tiene un título menor;;;;;;;;;x
DEATH_ACCIDENT_ARROW;was tragically killed by a stray arrow;fut mortellement atteint[GetNoneE] par une flèche dans le genou;wurde tragischerweise von einem verirrten Pfeil getötet;;le mató trágicamente una flecha perdida;;;;;;;;;x
DEATH_ACCIDENT_FALL;died from an accidental fall;est mort[GetNoneE] d'une chute accidentelle;starb durch einen unglücklichen Sturz;;murió de una caida accidental;;;;;;;;;x
DEATH_ACCIDENT_SNAKES;died from a venomous snake bite;est mort[GetNoneE] d'une morsure venimeuse de serpent;starb am Biss einer Giftschlange;;murió por la mordedura de una serpiente venenosa;;;;;;;;;x
DEATH_ACCIDENT_TIGER;was killed by a man-eating tiger;a été tué[GetNoneE] par un tigre mangeur d'hommes;wurde von einem menschenfressenden Tiger getötet;;le mató un tigre asesino;;;;;;;;;x
EVTDESC20001;The County of §Y[From.Location.GetName]§! has been converted to the §Y[From.Religion.GetName]§! faith.;La contrée de §Y[From.Location.GetName]§! s'est dans l'ensemble convertie à la foi §Y[From.Religion.GetName]§!.;Die Grafschaft von §Y[From.Location.GetName]§! wurde zum §Y[From.Religion.GetName]§! Glauben konvertiert.;;El País de §Y[From.Location.GetName]§! se ha convertido a la fe §Y[From.Religion.GetName]§!;;;;;;;;;x
demand_gavelkind;Demand Gavelkind;Demander l'instauration de la loi salique;Fordert die Realteilung;;Exigir Gavelkind;;;;;;;;;x
